STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,EBOOK,F_EBOOK,AUDIO_PH,F_AUD_PH,AUDIO_DL,F_AUD_DL,VIDEO_PH,F_VID_PH,VIDEO_DL,F_VID_DL,EC_LO_OT,F_EC_L_O,EC_ST,F_EC_ST,ELECCOLL,F_ELECOL,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,VISITRPT,REFERENC,F_REFER,REFERRPT,REGBOR,F_REGBOR,TOTCIR,F_TOTCIR,KIDCIRCL,F_KIDCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,ELINFO,F_ELINFO,ELCONT,F_ELCONT,TOTCOLL,F_TOTCOL,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,KIDPRO,F_KIDPRO,YAPRO,F_YAPRO,TOTATTEN,F_TOTATT,KIDATTEN,F_KIDATT,YAATTEN,F_YAATT,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,WIFISESS,F_WIFISS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE,C19CLOSE,C19PUBSV,C19ELMAT,C19ECRD1,C19ECRD2,C19REFER,C19OUTSD,C19LIVEP,C19RECDP,C19XWIF1,C19XWIF2,C19XWIF3,C19STOTH
AK,AK0017,AK0017-003,CRAIG PUBLIC LIBRARY,504 THIRD STREET,CRAIG,99921,M,P.O. BOX 769,CRAIG,99921,0769,PR WALES-OUTER KE,9078263281,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,1074,R_20,1074,1,R_20,0,R_20,0,R_20,0,R_20,1,R_20,0.8,R_20,1.8,R_20,130361,R_20,8908,R_20,10000,R_20,1876,R_20,151145,R_20,-9,H_20,-9,H_20,-9,H_20,7939,R_20,845,R_20,3061,R_20,11845,R_20,-9,H_20,116572,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,9706,R_20,21695,R_20,452,R_20,13793,R_20,3819,R_20,0,R_20,0,R_20,49,R_20,49,R_20,1599,R_20,10398,R_20,CT,190,R_20,ES,1888,R_20,21654,R_20,6406,R_20,1040,R_20,20614,R_20,847,R_20,1887,R_20,22501,R_20,0,R_20,191,R_20,91,R_20,80,R_20,2,R_20,974,R_20,898,R_20,28,R_20,4,R_20,2395,R_20,3666,R_20,-1,2021,08,1,00,00,00,-133.1514427,55.47607867,02,198,17740,6147,43,43,2,3031,0200,-4,N,E,96.5,STREETADDRESS,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N
AK,AK0018,AK0018-002,IPNATCHIAQ LIBRARY,59 MAIN STREET,DEERING,99736,M,P O BOX 36049,DEERING,99736,0049,NORTHWEST ARCTIC,9073632136,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,166,R_20,166,1,R_20,0,R_20,0,R_20,0,IG19,0.18,R_20,0,IG19,0.18,IT20,0,IG19,7000,R_20,0,IM20,0,IG19,7000,IT20,-9,H_20,-9,H_20,-9,H_20,779,IQ20,0,IG19,0,IG19,779,IT20,-9,H_20,10994,IT20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,2634,IG19,37,IG19,426,IP19,0,IP19,311,IG19,0,IG19,0,IQ20,49,R_20,49,IP19,365,R_20,1059,IG19,M,4,IG19,M,23,R_20,19,R_20,16,R_20,0,R_20,19,R_20,129,R_20,129,R_20,148,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,1,IG19,171,IQ20,0,IG19,-1,2021,08,4,25,00,00,-162.7196162,66.07485877,02,188,18510,7644,43,43,1,5078,0200,-4,N,E,88.29,POSTAL,Y,N,N,N,N,N,N,N,N,N,N,N,N
AK,AK0019,AK0019-002,DELTA COMMUNITY LIBRARY,2291 DEBORAH STREET,DELTA JUNCTION,99737,M,P.O. BOX 229,DELTA JUNCTION,99737,0229,SE FAIRBANK,9078954102,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,1157,R_20,1157,1,R_20,0,R_20,0,R_20,0,R_20,1,R_20,1.8,R_20,2.8,R_20,216370,R_20,14748,R_20,0,R_20,16190,R_20,247308,R_20,113940,R_20,46072,R_20,160012,R_20,9113,R_20,830,R_20,1212,R_20,11155,R_20,63488,R_20,234655,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,11970,R_20,21695,R_20,602,R_20,13793,R_20,3506,R_20,0,R_20,1,R_20,49,R_20,50,R_20,2187,R_20,21216,R_20,CT,765,R_20,ES,6691,R_20,31981,R_20,14093,R_20,6124,R_20,25857,R_20,2679,R_20,8803,R_20,34660,R_20,0,R_20,211,R_20,104,R_20,72,R_20,6,R_20,3336,R_20,2613,R_20,78,R_20,7,R_20,2964,R_20,19684,R_20,-4,2021,08,1,00,00,00,-145.734613,64.0468044,02,240,18620,6957,43,43,4,1070,0200,-4,N,E,97.87,STREETADDRESS,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
AK,AK0020,AK0020-002,DILLINGHAM PUBLIC LIBRARY,306 D STREET WEST,DILLINGHAM,99576,M,P.O. BOX 870,DILLINGHAM,99576,0870,DILLINGHAM,9078425610,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,2327,R_20,2327,1,R_20,0,R_20,0,R_20,0,R_20,1,R_20,0.7,R_20,1.7,R_20,104993,R_20,12983,R_20,10000,R_20,6071,R_20,134047,R_20,-9,H_20,-9,H_20,-9,H_20,3586,R_20,1750,R_20,2196,R_20,7532,R_20,-9,H_20,201396,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,28968,R_20,21695,R_20,88,R_20,13793,R_20,5384,R_20,0,R_20,0,R_20,49,R_20,49,R_20,1080,R_20,15471,R_20,CT,427,R_20,ES,2460,R_20,18846,R_20,488,R_20,1342,R_20,17504,R_20,1835,R_20,3177,R_20,20681,R_20,0,R_20,270,R_20,271,R_20,88,R_20,44,R_20,2827,R_20,932,R_20,1054,R_20,10,R_20,3230,R_20,4937,R_20,-1,2021,08,1,00,00,00,-158.4634525,59.04064089,02,070,18950,4833,43,43,2,1020,0200,-4,N,E,99.04,STREETADDRESS,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y
AK,AK0021,AK0021-002,EAGLE PUBLIC LIBRARY,4TH & AMUNDSEN,EAGLE,99738,M,P.O. BOX 45,EAGLE,99738,0045,SE FAIRBANK,9075472334,NO,NP,SO,Y,CI1,N,07/01/2019,06/30/2020,75,R_20,75,1,R_20,0,R_20,0,R_20,0,R_20,0.45,R_20,0.43,R_20,0.88,R_20,2000,R_20,38260,R_20,7200,R_20,2628,R_20,50088,R_20,-9,H_20,-9,H_20,-9,H_20,1100,R_20,300,R_20,2100,R_20,3500,R_20,-9,H_20,14000,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,9526,R_20,21695,R_20,590,R_20,13793,R_20,5002,R_20,0,R_20,3,R_20,49,R_20,52,R_20,700,R_20,1999,R_20,ES,4,R_20,ES,310,R_20,4998,R_20,34,R_20,418,R_20,4580,R_20,59,R_20,477,R_20,5057,R_20,0,R_20,24,R_20,10,R_20,4,R_20,3,R_20,51,R_20,39,R_20,8,R_20,7,R_20,1543,R_20,3600,R_20,-4,2021,08,1,00,00,00,-141.2084499,64.78697004,02,240,20380,6957,43,43,1,1051,0200,-4,N,E,95.12,STREETINT,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N
AK,AK0023,AK0023-002,FAIRBANKS NORTH STAR BOROUGH PUBLIC LIBRARIES,1215 COWLES STREET,FAIRBANKS,99701,4313,1215 COWLES STREET,FAIRBANKS,99701,4313,FAIRBANKS NORTH STAR,9074591022,NO,CO,MO,Y,CO1,N,07/01/2019,06/30/2020,95898,R_20,95898,1,R_20,1,R_20,1,R_20,13.87,R_20,15.6,R_20,33.63,R_20,49.23,R_20,5542417,R_20,21000,R_20,5000,R_20,115127,R_20,5683544,R_20,2876695,R_20,1550866,R_20,4427561,R_20,305613,R_20,337572,R_20,56398,R_20,699583,R_20,557796,R_20,5684940,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,7529,R_20,295450,R_20,481159,R_20,26122,R_20,78345,R_20,42995,R_20,44629,R_20,16,R_20,49,R_20,65,R_20,6169,R_20,229878,R_20,CT,63802,R_20,CT,41264,R_20,529259,R_20,173858,R_20,111485,R_20,417774,R_20,130713,R_20,242198,R_20,659972,R_20,683,R_20,642,R_20,578,R_20,440,R_20,56,R_20,14097,R_20,11921,R_20,853,R_20,72,R_20,27938,R_20,0,R_20,109423,2021,08,1,00,00,00,-147.7384145,64.8387296,02,090,24230,95651,13,13,1,2027,0200,21820,0,E,100,POINTADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
AK,AK0025,AK0025-002,CHARLES EVANS COMMUNITY/SCHOOL LIBRARY,299 ANTOSKI ROAD,GALENA,99741,M,P.O. BOX 299,GALENA,99471,M,YUKON-KOYUKUK,9076561883,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,445,R_20,445,1,R_20,0,R_20,0,R_20,0,R_20,0.38,R_20,0,R_20,0.38,R_20,18953,R_20,7000,R_20,6000,R_20,0,R_20,31953,R_20,-9,H_20,-9,H_20,-9,H_20,2968,R_20,0,R_20,531,R_20,3499,R_20,-9,H_20,31952,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,9605,R_20,0,R_20,0,R_20,0,R_20,761,R_20,0,R_20,0,R_20,49,R_20,49,R_20,750,R_20,2476,R_20,ES,59,R_20,ES,517,R_20,7293,R_20,2951,R_20,0,R_20,7293,R_20,351,R_20,351,R_20,7644,R_20,0,R_20,123,R_20,152,R_20,100,R_20,0,R_20,1072,R_20,604,R_20,0,R_20,1,R_20,422,R_20,0,R_20,-1,2021,08,1,00,00,00,-156.8787756,64.74582255,02,290,27530,5077,43,43,3,2023,0200,-4,N,E,97.31,STREETNAME,Y,Y,N,Y,N,M,Y,N,N,N,N,N,N
AK,AK0027,AK0027-002,COPPER VALLEY COMMUNITY LIBRARY,MILE 186 GLENN HIGHWAY,GLENNALLEN,99588,M,P.O. BOX 173,GLENNALLEN,99588,0173,VALDEZ-CORDOVA,9078225427,NO,NP,SO,N,CI1,N,07/01/2019,06/30/2020,449,R_20,449,1,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,7000,R_20,0,R_20,34576,R_20,41576,R_20,-9,H_20,-9,H_20,-9,H_20,7361,R_20,485,R_20,882,R_20,8728,R_20,-9,H_20,27111,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,20529,R_20,21695,R_20,1071,R_20,13793,R_20,3149,R_20,0,R_20,0,R_20,49,R_20,49,R_20,1248,R_20,3567,R_20,ES,2712,R_20,ES,838,R_20,13705,R_20,5627,R_20,1155,R_20,12550,R_20,354,R_20,1509,R_20,14059,R_20,0,R_20,112,R_20,161,R_20,161,R_20,0,R_20,178,R_20,178,R_20,0,R_20,4,R_20,1080,R_20,6239,R_20,-1,2021,08,1,00,00,00,-145.56129,62.10949001,02,066,28740,2919,43,43,1,1228,0200,-4,N,E,100,DISTANCEMARKER,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y
AK,AK0028,AK0028-002,GUSTAVUS PUBLIC LIBRARY,14 GUSTAVUS ROAD,GUSTAVUS,99826,M,P.O. BOX 279,GUSTAVUS,99826,0279,SKAGWAY-ANGOON,9076972350,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,537,R_20,537,1,R_20,0,R_20,0,R_20,0,R_20,1.25,R_20,0,R_20,1.25,R_20,127086,R_20,11098,R_20,5652,R_20,3884,R_20,147720,R_20,-9,H_20,-9,H_20,-9,H_20,11188,R_20,554,R_20,0,R_20,11742,R_20,-9,H_20,130823,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,12619,R_20,21695,R_20,214,R_20,13793,R_20,2384,R_20,0,R_20,0,R_20,49,R_20,49,R_20,1300,R_20,11551,R_20,CT,1419,R_20,ES,524,R_20,13923,R_20,4902,R_20,1019,R_20,12904,R_20,423,R_20,1442,R_20,14346,R_20,0,R_20,230,R_20,478,R_20,148,R_20,92,R_20,4499,R_20,1894,R_20,519,R_20,6,R_20,1820,R_20,3640,R_20,-1,2021,08,1,00,00,00,-135.7116901,58.41854218,02,105,30940,2141,43,43,4,3146,0200,-4,N,E,87.5,STREETNAME,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y
AK,AK0029,AK0029-002,HAINES BOROUGH PUBLIC LIBRARY,111 THIRD AVENUE SOUTH,HAINES,99827,M,P.O. BOX 1089,HAINES,99827,1089,HAINES,9077666420,NO,CO,SO,Y,CO1,N,07/01/2019,06/30/2020,2516,R_20,2516,1,R_20,0,R_20,0,R_20,1,R_20,3.4,R_20,2.88,R_20,6.28,R_20,472049,R_20,13996,R_20,10000,R_20,13368,R_20,509413,R_20,268076,R_20,107473,R_20,375549,R_20,17736,R_20,1750,R_20,5257,R_20,24743,R_20,126063,R_20,526355,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,27057,R_20,21695,R_20,1838,R_20,13793,R_20,5350,R_20,0,R_20,0,R_20,49,R_20,49,R_20,2400,R_20,61586,R_20,CT,41,R_20,CT,3113,R_20,51406,R_20,7761,R_20,3820,R_20,47586,R_20,1984,R_20,5804,R_20,53390,R_20,41,R_20,15,R_20,74,R_20,60,R_20,6,R_20,1529,R_20,1260,R_20,28,R_20,4,R_20,9308,R_20,51312,R_20,13529,2021,08,1,00,00,00,-135.4477853,59.23422089,02,100,31050,2614,43,43,1,3009,0200,-4,N,E,100,STREETADDRESS,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y
AK,AK0030,AK0030-002,TRI-VALLEY COMMUNITY LIBRARY,400 SUNTRANA STREET,HEALY,99743,M,P.O. BOX 518,HEALY,99743,0518,DENALI,9076832507,NO,NP,SO,Y,CI1,N,07/01/2019,06/30/2020,1093,R_20,1093,1,R_20,0,R_20,0,R_20,0,R_20,0.6,R_20,0,R_20,0.6,R_20,20669,R_20,7000,R_20,0,R_20,5970,R_20,33639,R_20,-9,H_20,-9,H_20,-9,H_20,7252,R_20,1082,R_20,695,R_20,9029,R_20,-9,H_20,41217,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,24336,R_20,21695,R_20,459,R_20,13793,R_20,1553,R_20,0,R_20,0,R_20,49,R_20,49,R_20,710,R_20,3800,R_20,ES,280,R_20,ES,1016,R_20,14288,R_20,6387,R_20,2620,R_20,11668,R_20,862,R_20,3482,R_20,15150,R_20,2,R_20,42,R_20,58,R_20,29,R_20,1,R_20,1239,R_20,730,R_20,40,R_20,3,R_20,650,R_20,990,R_20,-1,2021,08,1,00,00,00,-149.0181333,63.87341829,02,068,32150,2081,43,43,1,2178,0200,-4,N,E,98.34,STREETADDRESS,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N
AK,AK0031,AK0031-002,HOLLIS PUBLIC LIBRARY,NO. 1 HOLLIS CHILKAT ROAD,HOLLIS,99950,M,P.O. BOX 764,CRAIG,99921,0764,PR WALES-OUTER KE,9075307112,NO,NP,SO,N,CI1,N,07/01/2019,06/30/2020,132,R_20,132,1,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,1000,R_20,7000,R_20,0,R_20,2646,R_20,10646,R_20,-9,H_20,-9,H_20,-9,H_20,2118,R_20,0,R_20,1627,R_20,3745,R_20,-9,H_20,9792,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,4599,R_20,21695,R_20,16,R_20,13793,R_20,1816,R_20,0,R_20,0,R_20,49,R_20,49,R_20,903,R_20,1299,R_20,CT,251,R_20,ES,281,R_20,1098,R_20,233,R_20,114,R_20,984,R_20,104,R_20,218,R_20,1202,R_20,0,R_20,0,R_20,55,R_20,44,R_20,6,R_20,331,R_20,250,R_20,41,R_20,2,R_20,150,R_20,562,R_20,-4,2021,08,1,00,00,00,-132.6490406,55.48222945,02,198,32810,6147,43,43,1,3460,0200,-4,N,E,77,POSTAL,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N
AK,AK0032,AK0032-002,HOMER PUBLIC LIBRARY,500 HAZEL AVENUE,HOMER,99603,7849,500 HAZEL AVENUE,HOMER,99603,7849,KENAI PENINSULA,9072353180,NO,CI,SO,Y,CI1,N,01/01/2019,12/31/2019,5478,R_20,5478,1,R_20,0,R_20,0,R_20,2,R_20,2,R_20,5.9,R_20,7.9,R_20,925502,R_20,7500,R_20,1107,R_20,44174,R_20,978283,R_20,407223,R_20,257912,R_20,665135,R_20,46697,R_20,12345,R_20,10935,R_20,69977,R_20,116108,R_20,851220,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,44472,R_20,21695,R_20,2373,R_20,13793,R_20,4821,R_20,0,R_20,9,R_20,49,R_20,58,R_20,2704,R_20,128476,R_20,CT,9000,R_20,ES,9635,R_20,168967,R_20,63004,R_20,24263,R_20,144704,R_20,4320,R_20,28583,R_20,173287,R_20,387,R_20,196,R_20,494,R_20,222,R_20,21,R_20,7937,R_20,5411,R_20,273,R_20,26,R_20,32338,R_20,12741,R_20,56044,2021,08,1,00,00,00,-151.531634,59.64354508,02,122,33140,59414,43,43,10,3006,0200,-4,N,E,100,POINTADDRESS,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y
AK,AK0033,AK0033-002,HOPE SUNRISE COMMUNITY LIBRARY,18487 A AVENUE,HOPE,99605,M,P. O. BOX 127,HOPE,99605,0127,KENAI PENINSULA,9073010399,NO,NP,SO,N,CI1,N,07/01/2019,06/30/2020,215,R_20,215,1,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,2102,R_20,11000,R_20,0,R_20,3098,R_20,16200,R_20,-9,H_20,-9,H_20,-9,H_20,1736,R_20,0,R_20,1784,R_20,3520,R_20,-9,H_20,11351,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,4253,R_20,0,R_20,258,R_20,0,R_20,1796,R_20,0,R_20,0,R_20,49,R_20,49,R_20,867,R_20,1391,R_20,CT,0,R_20,CT,214,R_20,2042,R_20,439,R_20,0,R_20,2042,R_20,170,R_20,170,R_20,2212,R_20,0,R_20,0,R_20,11,R_20,5,R_20,0,R_20,15,R_20,7,R_20,0,R_20,1,R_20,300,R_20,800,R_20,-4,2021,08,1,00,00,00,-149.6412992,60.91871116,02,122,33580,59414,42,42,3,1050,0200,-4,N,E,100,STREETADDRESS,Y,Y,N,N,N,M,N,N,N,Y,N,N,N
AK,AK0035,AK0035-004,JUNEAU PUBLIC LIBRARIES,292 MARINE WAY,JUNEAU,99801,M,292 MARINE WAY,JUNEAU,99801,1361,JUNEAU,9075860443,NO,CO,MO,Y,CO1,N,07/01/2019,06/30/2020,31986,R_20,31986,1,R_20,2,R_20,0,R_20,4.75,R_20,4.75,R_20,17.94,R_20,22.69,R_20,2710030,R_20,21000,R_20,227790,R_20,0,R_20,2958820,R_20,1206665,R_20,893082,R_20,2099747,R_20,101801,R_20,30761,R_20,19302,R_20,151864,R_20,683709,R_20,2935320,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,106031,R_20,21695,R_20,5540,R_20,13793,R_20,6568,R_20,0,R_20,15,R_20,49,R_20,64,R_20,7500,R_20,169569,R_20,CT,32213,R_20,ES,24394,R_20,205621,R_20,76443,R_20,53815,R_20,151806,R_20,111138,R_20,164953,R_20,316759,R_20,11,R_20,238,R_20,402,R_20,148,R_20,43,R_20,8360,R_20,4555,R_20,537,R_20,71,R_20,36319,R_20,46821,R_20,72463,2021,08,1,00,00,00,-134.4045093,58.2985496,02,110,36400,31849,33,33,5,2006,0200,27940,1,E,100,STREETADDRESS,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y
AK,AK0037,AK0037-002,KASILOF PUBLIC LIBRARY,58231 STERLING HIGHWAY,KASILOF,99610,9626,P.O. BOX 176,KASILOF,99610,0176,KENAI PENINSULA,9072525886,NO,NP,SO,Y,CI1,N,07/01/2019,06/30/2020,542,R_20,542,1,R_20,0,R_20,0,R_20,0,R_20,0.4,R_20,0,R_20,0.4,R_20,7740,R_20,7000,R_20,0,R_20,0,R_20,14740,R_20,-9,H_20,-9,H_20,-9,H_20,3950,R_20,0,R_20,440,R_20,4390,R_20,-9,H_20,23640,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,11536,R_20,0,R_20,170,R_20,0,R_20,352,R_20,0,R_20,0,R_20,49,R_20,49,R_20,480,R_20,2000,R_20,ES,150,R_20,ES,203,R_20,3555,R_20,0,R_20,0,R_20,3555,R_20,427,R_20,427,R_20,3982,R_20,0,R_20,13,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,5,R_20,300,R_20,1200,R_20,75,2021,08,1,00,00,00,-151.26127,60.308007,02,122,16420,59414,43,43,7.01,3071,0200,-4,N,E,100,POINTADDRESS,Y,N,N,N,N,M,N,N,N,Y,N,N,N
AK,AK0038,AK0038-002,KENAI COMMUNITY LIBRARY,163 MAIN STREET LOOP,KENAI,99611,7723,163 MAIN STREET LOOP,KENAI,99611,7723,KENAI PENINSULA,9072834378,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,7056,R_20,7056,1,R_20,0,R_20,0,R_20,0,R_20,5,R_20,2.65,R_20,7.65,R_20,910284,R_20,7000,R_20,1250,R_20,3395,R_20,921929,R_20,361693,R_20,230363,R_20,592056,R_20,52049,R_20,11932,R_20,7687,R_20,71668,R_20,145126,R_20,808850,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,84926,R_20,21695,R_20,1825,R_20,13793,R_20,4416,R_20,0,R_20,4,R_20,49,R_20,53,R_20,2330,R_20,54580,R_20,CT,3640,R_20,ES,8129,R_20,86965,R_20,29500,R_20,15241,R_20,71724,R_20,6137,R_20,21378,R_20,93102,R_20,0,R_20,26,R_20,286,R_20,229,R_20,14,R_20,4647,R_20,4003,R_20,98,R_20,36,R_20,7608,R_20,16000,R_20,-1,2021,08,1,00,00,00,-151.2486134,60.55973412,02,122,38420,59414,33,33,6,5033,0200,-4,N,E,100,POINTADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N
AK,AK0039,AK0039-002,KETCHIKAN PUBLIC LIBRARY,1110 COPPER RIDGE LANE,KETCHIKAN,99901,6250,1110 COPPER RIDGE LANE G85,KETCHIKAN,99901,6250,KETCHIKAN GATEWAY,9072253331,NO,CO,SO,Y,CO1,N,01/01/2019,12/31/2019,13739,R_20,13739,1,R_20,0,R_20,0,R_20,3,R_20,3.6,R_20,7.42,R_20,11.02,R_20,1252621,R_20,7000,R_20,0,R_20,1000,R_20,1260621,R_20,543816,R_20,347338,R_20,891154,R_20,64876,R_20,14382,R_20,6498,R_20,85756,R_20,253663,R_20,1230573,R_20,47178,R_20,0,R_20,0,R_20,0,R_20,47178,R_20,47178,R_20,56953,R_20,21772,R_20,4827,R_20,13828,R_20,6230,R_20,0,R_20,3,R_20,49,R_20,52,R_20,3016,R_20,90531,R_20,CT,5694,R_20,ES,8552,R_20,116856,R_20,51225,R_20,18843,R_20,98013,R_20,11376,R_20,30219,R_20,128232,R_20,316,R_20,217,R_20,680,R_20,316,R_20,92,R_20,12616,R_20,8152,R_20,1372,R_20,10,R_20,7330,R_20,5016,R_20,15904,2021,08,1,00,00,00,-131.6513884,55.34923151,02,130,38970,13747,33,33,3,1000,0200,28540,1,E,100,POINTADDRESS,N,N,N,N,N,M,N,N,N,N,N,N,N
AK,AK0040,AK0040-002,KODIAK PUBLIC LIBRARY,612 EGAN WAY,KODIAK,99615,6487,612 EGAN WAY,KODIAK,99615,6487,KODIAK ISLAND,9074868686,NO,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,12637,R_20,12637,1,R_20,0,R_20,0,R_20,2,R_20,2,R_20,7,R_20,9,R_20,908573,R_20,0,R_20,1250,R_20,0,R_20,909823,R_20,343843,R_20,212383,R_20,556226,R_20,18072,R_20,8372,R_20,20386,R_20,46830,R_20,144495,R_20,747551,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,64823,R_20,24136,R_20,2800,R_20,15289,R_20,4082,R_20,500,R_20,4,R_20,49,R_20,53,R_20,1440,R_20,35261,R_20,CT,3000,R_20,ES,8257,R_20,66538,R_20,27188,R_20,11264,R_20,55274,R_20,14880,R_20,26144,R_20,81418,R_20,184,R_20,280,R_20,266,R_20,239,R_20,3,R_20,3102,R_20,2657,R_20,36,R_20,42,R_20,5517,R_20,950,R_20,332000,2021,08,1,00,00,00,-152.397723,57.79261915,02,150,40950,12992,33,33,3,2009,0200,-4,N,E,100,POINTADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N
AK,AK0041,AK0041-002,CHUKCHI CONSORTIUM LIBRARY,604 THIRD STREET,KOTZEBUE,99752,M,P.O. BOX 297,KOTZEBUE,99752,0297,NORTHWEST ARCTIC,9074422410,NO,MJ,SO,Y,CI2,N,07/01/2019,06/30/2020,3112,R_20,3112,1,R_20,0,R_20,0,R_20,0,R_20,1,R_20,0,R_20,1,R_20,0,R_20,7000,R_20,0,R_20,0,R_20,7000,R_20,-9,H_20,-9,H_20,-9,H_20,4084,R_20,1169,R_20,0,R_20,5253,R_20,-9,H_20,14002,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,20690,R_20,21695,R_20,56,R_20,13793,R_20,654,R_20,0,R_20,0,R_20,49,R_20,49,R_20,2010,R_20,3450,R_20,CT,2,R_20,CT,1325,R_20,1658,R_20,346,R_20,212,R_20,1446,R_20,2454,R_20,2666,R_20,4112,R_20,0,R_20,0,R_20,3,R_20,3,R_20,0,R_20,26,R_20,26,R_20,0,R_20,10,R_20,3500,R_20,2140,R_20,-1,2021,08,1,00,00,00,-162.5873743,66.89934034,02,188,41830,7644,33,33,2,1009,0200,-4,N,E,98.34,STREETADDRESS,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N
